"","host.id","tree.id","xcoord","tips","reads","subgraphs","clades","overall.rtt","largest.rtt","max.branch.length","max.pat.distance","global.mean.pat.distance","subgraph.mean.pat.distance","normalised.overall.rtt","normalised.largest.rtt","normalised.max.branch.length","normalised.max.pat.distance","normalised.global.mean.pat.distance","normalised.subgraph.mean.pat.distance","solo.dual.count","prop.gp.1","prop.gp.2","prop.gp.3"
"3611","FSQFFW01C6L-fq1","550_to_799",674.5,43,100,2,40,0.02730169628,0.00646330875522388,0.0470510903,0.0895142226,0.0423631477696567,0.0124102738126482,0.046565530445324,0.0110237619498896,0.0802499213008731,0.152674662226878,0.0722542081999789,0.0211668526794438,2,0.67,0.33,0
"3612","FSQGFW007QH-fq1","550_to_799",674.5,44,100,1,44,0.034386141409,0.034386141409,0.0269162294,0.1139061719,0.0379425275270613,0.0379425275270613,0.0586486970720197,0.0586486970720197,0.0459080815618474,0.194277354092658,0.0647144376163985,0.0647144376163985,1,1,0,0
"3613","FSQHFY002YP-fq1","550_to_799",674.5,16,22,1,1,0.0234110941590909,0.0234110941590909,0.0194820915,0.0444954832,0.0175083255133333,0.0175083255133333,0.0399297540578858,0.0399297540578858,0.0332284820539304,0.0758911005521231,0.0298620443351356,0.0298620443351356,1,1,0,0
"3614","FSQJFU011GK-fq1","550_to_799",674.5,22,44,1,1,0.008914964675,0.008914964675,0.0261314753,0.0393525424,0.0121574983935065,0.0121574983935065,0.0152052844898435,0.0152052844898435,0.044569611945862,0.0671193464477331,0.0207357211718936,0.0207357211718936,1,1,0,0
"3615","FSQJFW01KL9-fq1","550_to_799",674.5,27,77,1,1,0.00673143791688312,0.00673143791688312,0.0088488604,0.0221948423,0.00963848860740741,0.00963848860740741,0.0114810806641729,0.0114810806641729,0.0150925376261135,0.0378553257002907,0.016439320476359,0.016439320476359,1,1,0,0
"3616","FSQK8U16YHC-fq1","550_to_799",674.5,42,100,1,42,0.008942905891,0.008942905891,0.0131367465,0.0261935663,0.0116204342472706,0.0116204342472706,0.0152529407794375,0.0152529407794375,0.0224059180361761,0.0446755138034326,0.0198197093389234,0.0198197093389234,1,1,0,0
"3617","FSQK8U16YLX-fq1","550_to_799",674.5,29,100,1,28,0.011970989362,0.011970989362,0.013001506,0.0383903482,0.0169499047172414,0.0169499047172414,0.0204176130259428,0.0204176130259428,0.0221752530417521,0.0654782365747456,0.0289096067900454,0.0289096067900454,1,1,0,0
"3618","FSQK8U16YR3-fq1","550_to_799",674.5,22,100,1,22,0.0065201328,0.0065201328,0.0126968571,0.0300278645,0.0124124379961039,0.0124124379961039,0.011120680535457,0.011120680535457,0.0216556465864391,0.0512152587239468,0.0211705438915048,0.0211705438915048,1,1,0,0
"3619","FSQK8U16YSD-fq1","550_to_799",674.5,27,100,1,27,0.001519462728,0.001519462728,0.0214344513,0.0298585743,0.0102832025333333,0.0102832025333333,0.0025915821198645,0.0025915821198645,0.0365584095710615,0.0509265188639268,0.017538938816492,0.017538938816492,1,1,0,0
"3620","FSQKFU012WG-fq1","550_to_799",674.5,71,100,1,64,0.024616886604,0.024616886604,0.0210324594,0.0806268672,0.0314870306226157,0.0314870306226157,0.0419863429316433,0.0419863429316433,0.035872775760391,0.13751646787101,0.0537039994897439,0.0537039994897439,1,1,0,0
"3621","FSQAFY00X4F-fq1","5500_to_5749",5624.5,40,65,1,1,0.0266163103061538,0.0266163103061538,0.0121240674,0.0481353461,0.0224712710579487,0.0224712710579487,0.0320668647984423,0.0320668647984423,0.0146068641990965,0.057992622480737,0.0270729940617573,0.0270729940617573,1,1,0,0
"3622","FSQB8U16YCY-fq1","5500_to_5749",5624.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3623","FSQBFU012VM-fq1","5500_to_5749",5624.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3624","FSQBFV00K8L-fq1","5500_to_5749",5624.5,41,45,1,1,0.0170446599711111,0.0170446599711111,0.0210024215,0.061951292,0.0304665043929268,0.0304665043929268,0.020535108004909,0.020535108004909,0.0253033498232355,0.0746378322841206,0.0367055112452327,0.0367055112452327,1,1,0,0
"3625","FSQCFV008QL-fq1","5500_to_5749",5624.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3626","FSQCFW01MW3-fq1","5500_to_5749",5624.5,59,100,1,58,0.017960095303,0.017960095303,0.0130807692,0.0456831886,0.0210929784601987,0.0210929784601987,0.0216380084701403,0.0216380084701403,0.0157594817828318,0.055038306044217,0.0254124512638878,0.0254124512638878,1,1,0,0
"3627","FSQCFX0212D-fq1","5500_to_5749",5624.5,10,17,1,1,0.0162295289294118,0.0162295289294118,0.0163084555,0.0438559078,0.0232639244066667,0.0232639244066667,0.0195530523928979,0.0195530523928979,0.0196481417437112,0.0528368301188014,0.0280279689426856,0.0280279689426856,1,1,0,0
"3628","FSQD8U16YWT-fq1","5500_to_5749",5624.5,88,100,1,77,0.023615823336,0.023615823336,0.0164675125,0.0855864736,0.0325825528079937,0.0325825528079937,0.0284519306135503,0.0284519306135503,0.0198397708333776,0.103113085395315,0.0392548893390559,0.0392548893390559,1,1,0,0
"3629","FSQDFV008MV-fq1","5500_to_5749",5624.5,29,100,1,24,0.001536363259,0.001536363259,0.0081147402,0.016229294,0.00935923701477833,0.00935923701477833,0.00185098356387349,0.00185098356387349,0.00977649696275602,0.0195527693540546,0.0112758449430943,0.0112758449430943,1,1,0,0
"3630","FSQEFW0259T-fq1","5500_to_5749",5624.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3631","FSQFFW01C6L-fq1","5500_to_5749",5624.5,21,63,1,1,0.0225539249,0.0225539249,0.0304692564,0.0467527883,0.0122607633885714,0.0122607633885714,0.0271725739639918,0.0271725739639918,0.0367088268151868,0.0563269410418494,0.0147715531335728,0.0147715531335728,1,1,0,0
"3632","FSQGFW007QH-fq1","5500_to_5749",5624.5,59,100,1,57,0.052013441216,0.052013441216,0.0290562359,0.1266568383,0.0464808659823495,0.0464808659823495,0.0626648835991956,0.0626648835991956,0.0350064444485201,0.152593941941879,0.0559993337929303,0.0559993337929303,1,1,0,0
"3633","FSQHFY002YP-fq1","5500_to_5749",5624.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3634","FSQJFU011GK-fq1","5500_to_5749",5624.5,7,8,1,1,0.0055572199875,0.0055572199875,0.0040473303,0.0080877903,0.00692276045714286,0.00692276045714286,0.00669524137435242,0.00669524137435242,0.00487615270606204,0.00974402819493317,0.00834042063147563,0.00834042063147563,1,1,0,0
"3635","FSQJFW01KL9-fq1","5500_to_5749",5624.5,5,9,1,1,0.00622816934444444,0.00622816934444444,0.0080354469,0.0160494205,0.00961850992,0.00961850992,0.00750358941614561,0.00750358941614561,0.00968096578276619,0.019336060909534,0.0115882124013186,0.0115882124013186,1,1,0,0
"3636","FSQK8U16YHC-fq1","5500_to_5749",5624.5,41,100,1,23,0.007756429953,0.007756429953,0.0082177562,0.0286010896,0.011829874774878,0.011829874774878,0.00934481104858222,0.00934481104858222,0.00990060883649356,0.0344580921525883,0.0142524260735272,0.0142524260735272,1,1,0,0
"3637","FSQK8U16YLX-fq1","5500_to_5749",5624.5,30,100,1,30,0.016674930678,0.016674930678,0.0204277728,0.0652014858,0.027079608783908,0.027079608783908,0.0200896646238452,0.0200896646238452,0.0246110231274034,0.0785536088870572,0.0326250386954469,0.0326250386954469,1,1,0,0
"3638","FSQK8U16YR3-fq1","5500_to_5749",5624.5,13,38,1,1,0.0123849196789474,0.0123849196789474,0.0171237535,0.025257196,0.0110733798589744,0.0110733798589744,0.0149211344591422,0.0149211344591422,0.0206303985041607,0.0304294276706152,0.0133410142395818,0.0133410142395818,1,1,0,0
"3639","FSQK8U16YSD-fq1","5500_to_5749",5624.5,27,100,1,27,0.0008870099,0.0008870099,0.0040666249,0.0081186097,0.00626769007407407,0.00626769007407407,0.00106865400241458,0.00106865400241458,0.00489939850243364,0.00978115886862916,0.00755120329948225,0.00755120329948225,1,1,0,0
"3640","FSQKFU012WG-fq1","5500_to_5749",5624.5,23,38,1,1,0.0116234784526316,0.0116234784526316,0.0123857833,0.0369603106,0.0183067850980237,0.0183067850980237,0.0140037633969862,0.0140037633969862,0.0149221749346706,0.0445291353041,0.0220556942671629,0.0220556942671629,1,1,0,0
"3641","FSQAFY00X4F-fq1","5525_to_5774",5649.5,43,87,1,1,0.0157667478011494,0.0157667478011494,0.0121746699,0.0402637256,0.0181317656059801,0.0181317656059801,0.0186327364693638,0.0186327364693638,0.0143877113219036,0.0475826338977075,0.0214276535986624,0.0214276535986624,1,1,0,0
"3642","FSQB8U16YCY-fq1","5525_to_5774",5649.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3643","FSQBFU012VM-fq1","5525_to_5774",5649.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3644","FSQBFV00K8L-fq1","5525_to_5774",5649.5,49,60,1,1,0.0302853545766667,0.0302853545766667,0.0209259269,0.0655089078,0.0278850585651361,0.0278850585651361,0.0357904520212553,0.0357904520212553,0.0247297214506372,0.077416740016877,0.0329538440158901,0.0329538440158901,1,1,0,0
"3645","FSQCFV008QL-fq1","5525_to_5774",5649.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3646","FSQCFW01MW3-fq1","5525_to_5774",5649.5,66,100,1,63,0.014973192594,0.014973192594,0.0208457879,0.0609347219,0.0226484006325408,0.0226484006325408,0.0176949333640444,0.0176949333640444,0.0246350152444651,0.072011084931155,0.0267652965444111,0.0267652965444111,1,1,0,0
"3647","FSQCFX0212D-fq1","5525_to_5774",5649.5,9,25,1,1,0.0146371761,0.0146371761,0.0168575998,0.0365149525,0.02085434715,0.02085434715,0.0172978377257413,0.0172978377257413,0.0199218772660587,0.0431524304000244,0.0246451303456665,0.0246451303456665,1,1,0,0
"3648","FSQD8U16YWT-fq1","5525_to_5774",5649.5,73,100,1,70,0.016320852492,0.016320852492,0.0124338174,0.0502558499,0.0238357189819635,0.0238357189819635,0.0192875631217128,0.0192875631217128,0.0146939651629045,0.0593910690423004,0.0281684387896634,0.0281684387896634,1,1,0,0
"3649","FSQDFV008MV-fq1","5525_to_5774",5649.5,27,100,1,26,0.00154636556,0.00154636556,0.0122401782,0.0244686232,0.010501308762963,0.010501308762963,0.00182745499123666,0.00182745499123666,0.0144651273436381,0.0289163886937117,0.0124101762285717,0.0124101762285717,1,1,0,0
"3650","FSQEFW0259T-fq1","5525_to_5774",5649.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3651","FSQFFW01C6L-fq1","5525_to_5774",5649.5,20,81,1,1,0.0168522454987654,0.0168522454987654,0.0170773527,0.0333287872,0.0126387222326316,0.0126387222326316,0.019915549690763,0.019915549690763,0.0201815755834112,0.0393871023100803,0.0149361164166618,0.0149361164166618,1,1,0,0
"3652","FSQGFW007QH-fq1","5525_to_5774",5649.5,57,100,1,57,0.03900441828,0.03900441828,0.0246865808,0.0906462145,0.043179051054386,0.043179051054386,0.0460944169411459,0.0460944169411459,0.0291739653717632,0.107123361648545,0.0510278904337474,0.0510278904337474,1,1,0,0
"3653","FSQHFY002YP-fq1","5525_to_5774",5649.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3654","FSQJFU011GK-fq1","5525_to_5774",5649.5,6,9,1,1,0.00585027716666667,0.00585027716666667,0.0040610959,0.0121620988,0.00756518001333333,0.00756518001333333,0.00691370687817368,0.00691370687817368,0.00479929853866233,0.0143728551196998,0.00894033489401423,0.00894033489401423,1,1,0,0
"3655","FSQJFW01KL9-fq1","5525_to_5774",5649.5,5,9,1,1,0.0058091829,0.0058091829,0.0080721844,0.0120950292,0.0080494144,0.0080494144,0.00686514273223447,0.00686514273223447,0.0095394996199752,0.0142935939938375,0.00951259062043019,0.00951259062043019,1,1,0,0
"3656","FSQK8U16YHC-fq1","5525_to_5774",5649.5,36,100,1,33,0.007079677015,0.007079677015,0.0082100479,0.0244782615,0.0100292622965079,0.0100292622965079,0.00836657995500445,0.00836657995500445,0.00970242315351817,0.0289277789884116,0.0118523238723547,0.0118523238723547,1,1,0,0
"3657","FSQK8U16YLX-fq1","5525_to_5774",5649.5,18,100,1,18,0.012713599667,0.012713599667,0.012941542,0.0336378171,0.0204886017575163,0.0204886017575163,0.0150246046400852,0.0150246046400852,0.0152939810184333,0.0397523058866501,0.024212901860821,0.024212901860821,1,1,0,0
"3658","FSQK8U16YR3-fq1","5525_to_5774",5649.5,11,53,1,1,0.0118165950075472,0.0118165950075472,0.0173245423,0.0296010712,0.0130981367527273,0.0130981367527273,0.0139645476364362,0.0139645476364362,0.0204736978861749,0.0349817835508389,0.0154790406640147,0.0154790406640147,1,1,0,0
"3659","FSQK8U16YSD-fq1","5525_to_5774",5649.5,17,100,1,17,0.000608682544,0.000608682544,0.0080897657,0.0121722343,0.00667588952941176,0.00667588952941176,0.000719325353515653,0.000719325353515653,0.00956027674749828,0.0143848329925539,0.00788939430432485,0.00788939430432485,1,1,0,0
"3660","FSQKFU012WG-fq1","5525_to_5774",5649.5,23,42,1,1,0.0137584543095238,0.0137584543095238,0.0122953928,0.0367343291,0.0189471444237154,0.0189471444237154,0.0162593869457626,0.0162593869457626,0.014530378535833,0.0434116840157286,0.0223912472848921,0.0223912472848921,1,1,0,0
"3661","FSQAFY00X4F-fq1","5550_to_5799",5674.5,41,93,1,1,0.0124264382817204,0.0124264382817204,0.0162780098,0.0485290611,0.0184865235563415,0.0184865235563415,0.014268743299234,0.014268743299234,0.0186913368088976,0.0557238284768492,0.021227277932785,0.021227277932785,1,1,0,0
"3662","FSQB8U16YCY-fq1","5550_to_5799",5674.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3663","FSQBFU012VM-fq1","5550_to_5799",5674.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3664","FSQBFV00K8L-fq1","5550_to_5799",5674.5,51,63,1,17,0.0243525872095238,0.0243525872095238,0.0165109132,0.0572072223,0.0261615523410196,0.0261615523410196,0.0279630259038953,0.0279630259038953,0.0189587697412293,0.0656885868142663,0.0300401825688544,0.0300401825688544,1,1,0,0
"3665","FSQCFV008QL-fq1","5550_to_5799",5674.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3666","FSQCFW01MW3-fq1","5550_to_5799",5674.5,56,100,1,56,0.016961887151,0.016961887151,0.0246076877,0.0611535424,0.0221399292305195,0.0221399292305195,0.0194766036849206,0.0194766036849206,0.0282559467981686,0.0702199760351293,0.0254223261478069,0.0254223261478069,1,1,0,0
"3667","FSQCFX0212D-fq1","5550_to_5799",5674.5,10,31,1,1,0.0135950001774194,0.0135950001774194,0.0168890793,0.0405150018,0.0201204817977778,0.0201204817977778,0.0156105525402232,0.0156105525402232,0.0193930015688085,0.0465216297177124,0.0231034817315049,0.0231034817315049,1,1,0,0
"3668","FSQD8U16YWT-fq1","5550_to_5799",5674.5,64,100,1,62,0.021932540565,0.021932540565,0.0163178687,0.0970032511,0.0322231201187004,0.0322231201187004,0.0251841906849832,0.0251841906849832,0.0187371050652069,0.111384650835397,0.0370004194967492,0.0370004194967492,1,1,0,0
"3669","FSQDFV008MV-fq1","5550_to_5799",5674.5,31,100,1,31,0.001657493983,0.001657493983,0.0121600955,0.024311199,0.00907491380258064,0.00907491380258064,0.00190322887598791,0.00190322887598791,0.0139629133666488,0.0279155016073977,0.010420332244532,0.010420332244532,1,1,0,0
"3670","FSQEFW0259T-fq1","5550_to_5799",5674.5,2,3,1,1,0.00135376423333333,0.00135376423333333,0.0040588381,0.0040588381,0.0040588381,0.0040588381,0.00155446910009063,0.00155446910009063,0.00466058878892468,0.00466058878892468,0.00466058878892468,0.00466058878892468,1,1,0,0
"3671","FSQFFW01C6L-fq1","5550_to_5799",5674.5,25,87,1,1,0.0187564864988506,0.0187564864988506,0.0168013081,0.0421188506,0.013303775752,0.013303775752,0.0215372647399166,0.0215372647399166,0.0192922176842011,0.0483632601430329,0.0152761520889782,0.0152761520889782,1,1,0,0
"3672","FSQGFW007QH-fq1","5550_to_5799",5674.5,53,100,1,53,0.032673327755,0.032673327755,0.0287587997,0.0899510353,0.0315246157497823,0.0315246157497823,0.0375173735143105,0.0375173735143105,0.0330224897279718,0.103286895496361,0.0361983570467109,0.0361983570467109,1,1,0,0
"3673","FSQHFY002YP-fq1","5550_to_5799",5674.5,3,3,1,1,0.0040541992,0.0040541992,0.0081199547,0.0121604059,0.0081083984,0.0081083984,0.00465526214006599,0.00465526214006599,0.0093237938811593,0.0139632697855856,0.00931052428013199,0.00931052428013199,1,1,0,0
"3674","FSQJFU011GK-fq1","5550_to_5799",5674.5,3,4,1,1,0.002022491175,0.002022491175,0.0040446857,0.0080879679,0.0053926442,0.0053926442,0.00232233941430285,0.00232233941430285,0.0046443381982011,0.00928706481786565,0.00619214082502569,0.00619214082502569,1,1,0,0
"3675","FSQJFW01KL9-fq1","5550_to_5799",5674.5,7,11,1,1,0.00726558520909091,0.00726558520909091,0.0080226826,0.0160090684,0.00875781888571429,0.00875781888571429,0.00834275823183636,0.00834275823183636,0.00921210052272375,0.0183825229949843,0.0100562258233934,0.0100562258233934,1,1,0,0
"3676","FSQK8U16YHC-fq1","5550_to_5799",5674.5,27,100,1,25,0.006468622335,0.006468622335,0.00814305,0.0243026549,0.0104076024809117,0.0104076024809117,0.0074276401254558,0.0074276401254558,0.00935031321836983,0.027905690785756,0.0119506011935095,0.0119506011935095,1,1,0,0
"3677","FSQK8U16YLX-fq1","5550_to_5799",5674.5,28,100,1,28,0.013349676894,0.013349676894,0.0164157497,0.0495665296,0.022171327762963,0.022171327762963,0.0153288583912581,0.0153288583912581,0.0188494975972591,0.0569151088237945,0.0254583797288292,0.0254583797288292,1,1,0,0
"3678","FSQK8U16YR3-fq1","5550_to_5799",5674.5,9,45,1,1,0.0122289835355556,0.0122289835355556,0.0170287337,0.0251513165,0.0109764696,0.0109764696,0.0140420145276932,0.0140420145276932,0.0195533606949742,0.0288801723100501,0.0126038067790219,0.0126038067790219,1,1,0,0
"3679","FSQK8U16YSD-fq1","5550_to_5799",5674.5,18,100,1,17,0.000810848871,0.000810848871,0.0083248056,0.0165010879,0.00894742921111111,0.00894742921111111,0.000931062797921118,0.000931062797921118,0.0095590153372556,0.018947487772868,0.0102739471847871,0.0102739471847871,1,1,0,0
"3680","FSQKFU012WG-fq1","5550_to_5799",5674.5,23,44,1,1,0.0119182082454545,0.0119182082454545,0.0122923311,0.036754235,0.0188997954664032,0.0188997954664032,0.0136851646614915,0.0136851646614915,0.0141147538046443,0.0422033033509031,0.0217018202484322,0.0217018202484322,1,1,0,0
"3681","FSQAFY00X4F-fq1","5575_to_5824",5699.5,46,85,1,1,0.0166345679823529,0.0166345679823529,0.0164534549,0.0408244238,0.0178441023571014,0.0178441023571014,0.0184144652990673,0.0184144652990673,0.0182139731327704,0.0451926335698669,0.0197534197459435,0.0197534197459435,1,1,0,0
"3682","FSQB8U16YCY-fq1","5575_to_5824",5699.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683","FSQBFU012VM-fq1","5575_to_5824",5699.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684","FSQBFV00K8L-fq1","5575_to_5824",5699.5,33,36,1,1,0.0159749878555556,0.0159749878555556,0.0167444974,0.0662816185,0.0289126090530303,0.0289126090530303,0.0176843101564901,0.0176843101564901,0.0185361571547714,0.0733737458723964,0.0320062556885963,0.0320062556885963,1,1,0,0
"3685","FSQCFV008QL-fq1","5575_to_5824",5699.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686","FSQCFW01MW3-fq1","5575_to_5824",5699.5,59,100,1,55,0.013661253959,0.013661253959,0.0164788104,0.0574856935,0.0225668986177674,0.0225668986177674,0.0151230069357153,0.0151230069357153,0.0182420416690489,0.0636366576680301,0.0249815547927243,0.0249815547927243,1,1,0,0
"3687","FSQCFX0212D-fq1","5575_to_5824",5699.5,6,12,1,1,0.01165693805,0.01165693805,0.0163566752,0.0284030274,0.01596977112,0.01596977112,0.0129042294000556,0.0129042294000556,0.0181068380133495,0.0314421488433375,0.0176785352306872,0.0176785352306872,1,1,0,0
"3688","FSQD8U16YWT-fq1","5575_to_5824",5699.5,32,44,1,1,0.0323619245840909,0.0323619245840909,0.0166396365,0.0598615331,0.029684081734879,0.029684081734879,0.0358246476792769,0.0358246476792769,0.0184200761476585,0.0662667118970767,0.0328602758798121,0.0328602758798121,1,1,0,0
"3689","FSQDFV008MV-fq1","5575_to_5824",5699.5,29,100,1,27,0.001880733753,0.001880733753,0.012460886,0.0206827735,0.0100943539753695,0.0100943539753695,0.00208197209979506,0.00208197209979506,0.0137941997102696,0.0228958284524289,0.0111744489663416,0.0111744489663416,1,1,0,0
"3690","FSQEFW0259T-fq1","5575_to_5824",5699.5,2,3,1,1,0.0027029594,0.0027029594,0.0040549486,0.0040549486,0.0040549486,0.0040549486,0.00299217581898675,0.00299217581898675,0.00448882774493549,0.00448882774493549,0.00448882774493549,0.00448882774493549,1,1,0,0
"3691","FSQFFW01C6L-fq1","5575_to_5824",5699.5,12,47,1,1,0.0036275853787234,0.0036275853787234,0.0123556757,0.0204625193,0.0101090533030303,0.0101090533030303,0.0040157366964247,0.0040157366964247,0.0136777319173874,0.0226520070723259,0.0111907211207743,0.0111907211207743,1,1,0,0
"3692","FSQGFW007QH-fq1","5575_to_5824",5699.5,49,100,1,44,0.041131045685,0.041131045685,0.0344824851,0.0935145296,0.0294860080159864,0.0294860080159864,0.045532063969698,0.045532063969698,0.0381721079846005,0.103520576074151,0.0326410082903517,0.0326410082903517,1,1,0,0
"3693","FSQHFY002YP-fq1","5575_to_5824",5699.5,3,3,1,1,0.00408403213333333,0.00408403213333333,0.0081774925,0.012249481,0.00816806426666667,0.00816806426666667,0.00452102321378741,0.00452102321378741,0.00905248348104879,0.0135601743937914,0.00904204642757482,0.00904204642757482,1,1,0,0
"3694","FSQJFU011GK-fq1","5575_to_5824",5699.5,3,5,1,1,0.00404433284,0.00404433284,0.0040442938,0.0080876464,0.00539351246666667,0.00539351246666667,0.00447707609954557,0.00447707609954557,0.00447703288226899,0.00895302385622044,0.00597061782806046,0.00597061782806046,1,1,0,0
"3695","FSQJFW01KL9-fq1","5575_to_5824",5699.5,8,10,1,1,0.00487211041,0.00487211041,0.004094117,0.0162754151,0.00957426758214286,0.00957426758214286,0.00539342579701184,0.00539342579701184,0.00453218716030385,0.0180168830897689,0.0105987133746059,0.0105987133746059,1,1,0,0
"3696","FSQK8U16YHC-fq1","5575_to_5824",5699.5,23,80,1,1,0.00634416189125,0.00634416189125,0.0083553554,0.0206381359,0.00998369119051384,0.00998369119051384,0.00702298665778536,0.00702298665778536,0.00924937769576576,0.0228464146331397,0.0110519452732019,0.0110519452732019,1,1,0,0
"3697","FSQK8U16YLX-fq1","5575_to_5824",5699.5,22,100,1,21,0.014208698573,0.014208698573,0.0124196484,0.041150779,0.0215952811051948,0.0215952811051948,0.0157290280754503,0.0157290280754503,0.0137485496906826,0.0455539087476741,0.0239059742914324,0.0239059742914324,1,1,0,0
"3698","FSQK8U16YR3-fq1","5575_to_5824",5699.5,9,46,1,1,0.0119933139413043,0.0119933139413043,0.0172916549,0.0255571277,0.011119189,0.011119189,0.0132765974822587,0.0132765974822587,0.0191418604593335,0.0282917381247741,0.0123089412488192,0.0123089412488192,1,1,0,0
"3699","FSQK8U16YSD-fq1","5575_to_5824",5699.5,22,100,1,21,0.000990439176,0.000990439176,0.0088571975,0.021245038,0.00859082484458874,0.00859082484458874,0.00109641608105707,0.00109641608105707,0.00980491685649808,0.0235182552046674,0.00951004235029542,0.00951004235029542,1,1,0,0
"3700","FSQKFU012WG-fq1","5575_to_5824",5699.5,8,11,1,1,0.0130072433727273,0.0130072433727273,0.0124071732,0.0287677116,0.0160942245678571,0.0160942245678571,0.0143990172740109,0.0143990172740109,0.0137347396453756,0.0318458542207866,0.0178163051865613,0.0178163051865613,1,1,0,0
"3701","FSQAFY00X4F-fq1","5600_to_5849",5724.5,49,87,1,1,0.0152792392011494,0.0152792392011494,0.0164591367,0.0488870762,0.0210504188185374,0.0210504188185374,0.0161879859749893,0.0161879859749893,0.0174380589604218,0.0517946799225644,0.0223024117965572,0.0223024117965572,1,1,0,0
"3702","FSQB8U16YCY-fq1","5600_to_5849",5724.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"3703","FSQBFU012VM-fq1","5600_to_5849",5724.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3704","FSQBFV00K8L-fq1","5600_to_5849",5724.5,3,3,1,1,0.0124809609333333,0.0124809609333333,0.021030254,0.029321449,0.0249619218666667,0.0249619218666667,0.0132232775391062,0.0132232775391062,0.0222810476569313,0.0310653690887081,0.0264465550782123,0.0264465550782123,1,1,0,0
"3705","FSQCFV008QL-fq1","5600_to_5849",5724.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706","FSQCFW01MW3-fq1","5600_to_5849",5724.5,56,100,1,52,0.020439364874,0.020439364874,0.0166055707,0.0577819725,0.0266106940764935,0.0266106940764935,0.0216550148578805,0.0216550148578805,0.01759320225696,0.0612186083431989,0.0281933895283609,0.0281933895283609,1,1,0,0
"3707","FSQCFX0212D-fq1","5600_to_5849",5724.5,5,11,1,1,0.00844593799090909,0.00844593799090909,0.0121529391,0.0242073439,0.01291851074,0.01291851074,0.00894826790408388,0.00894826790408388,0.0128757463061969,0.0256470978944726,0.0136868510220808,0.0136868510220808,1,1,0,0
"3708","FSQD8U16YWT-fq1","5600_to_5849",5724.5,42,57,1,1,0.0284869353596491,0.0284869353596491,0.0167022954,0.0783603492,0.0373693625658537,0.0373693625658537,0.0301812219837317,0.0301812219837317,0.0176956797472605,0.0830209028830073,0.0395919396997739,0.0395919396997739,1,1,0,0
"3709","FSQDFV008MV-fq1","5600_to_5849",5724.5,27,100,1,21,0.006053312058,0.006053312058,0.0124425325,0.0206445157,0.0111900434837607,0.0111900434837607,0.00641333834800924,0.00641333834800924,0.013182563539433,0.0218723672175317,0.0118555815894951,0.0118555815894951,1,1,0,0
"3710","FSQEFW0259T-fq1","5600_to_5849",5724.5,3,3,1,1,0.00403738303333333,0.00403738303333333,0.0040466472,0.0080794622,0.00538795293333333,0.00538795293333333,0.00427751009450412,0.00427751009450412,0.00428732525598537,0.0085599956291814,0.0057084063787771,0.0057084063787771,1,1,0,0
"3711","FSQFFW01C6L-fq1","5600_to_5849",5724.5,13,49,1,1,0.0189212920877551,0.0189212920877551,0.0441239222,0.0523387507,0.0137067222923077,0.0137067222923077,0.0200466532994793,0.0200466532994793,0.0467482329670829,0.0554516459311877,0.0145219421798343,0.0145219421798343,1,1,0,0
